month,geo,programme,seniority,skill,n
2026-08,r:stedendriehoek,informatica,all,vue,1
2026-08,r:stedendriehoek,informatica,senior,angular,1
2026-08,r:stedendriehoek,informatica,senior,aws,2
2026-08,r:stedendriehoek,informatica,senior,azure,1
2026-08,r:stedendriehoek,informatica,senior,ci-cd,1
2026-08,r:stedendriehoek,informatica,senior,docker,1
2026-08,r:stedendriehoek,informatica,senior,dutch-language,1
2026-08,r:stedendriehoek,informatica,senior,java,1
2026-08,r:stedendriehoek,informatica,senior,javascript,1
2026-08,r:stedendriehoek,informatica,senior,kubernetes,2
2026-08,r:stedendriehoek,informatica,senior,linux,1
2026-08,r:stedendriehoek,informatica,senior,react,1
2026-08,r:stedendriehoek,informatica,senior,spring,1
2026-08,r:stedendriehoek,informatica,senior,terraform,1
2026-08,r:stedendriehoek,informatica,senior,vue,1
2026-08,r:stedendriehoek,informatica,unknown,azure,1
2026-08,r:stedendriehoek,informatica,unknown,ci-cd,1
2026-08,r:stedendriehoek,informatica,unknown,docker,1
2026-08,r:stedendriehoek,informatica,unknown,dutch-language,1
2026-08,r:stedendriehoek,informatica,unknown,english-language,1
2026-08,r:stedendriehoek,informatica,unknown,kubernetes,1
2026-08,r:stedendriehoek,informatica,unknown,linux,1
2026-08,r:stedendriehoek,informatica,unknown,rest-api,1
2026-08,r:stedendriehoek,informatica,unknown,terraform,1
2026-08,r:twente,all,all,ai-llm,1
2026-08,r:twente,all,all,stakeholder-management,1
2026-08,r:twente,all,all,ux-design,1
2026-08,r:twente,all,all,windows-server,1
2026-08,r:twente,all,senior,stakeholder-management,1
2026-08,r:twente,all,senior,ux-design,1
2026-08,r:twente,all,unknown,ai-llm,1
2026-08,r:twente,all,unknown,windows-server,1
2026-08,r:twente,informatica,all,ai-llm,1
2026-08,r:twente,informatica,unknown,ai-llm,1
2026-08,r:west-brabant,all,all,agile-scrum,1
2026-08,r:west-brabant,all,all,azure,1
2026-08,r:west-brabant,all,all,ci-cd,1
2026-08,r:west-brabant,all,all,cybersecurity,1
2026-08,r:west-brabant,all,all,dutch-language,2
2026-08,r:west-brabant,all,all,requirements,1
2026-08,r:west-brabant,all,all,ux-design,1
2026-08,r:west-brabant,all,all,windows-server,1
2026-08,r:west-brabant,all,unknown,agile-scrum,1
2026-08,r:west-brabant,all,unknown,azure,1
2026-08,r:west-brabant,all,unknown,ci-cd,1
2026-08,r:west-brabant,all,unknown,cybersecurity,1
2026-08,r:west-brabant,all,unknown,dutch-language,2
2026-08,r:west-brabant,all,unknown,requirements,1
2026-08,r:west-brabant,all,unknown,ux-design,1
2026-08,r:west-brabant,all,unknown,windows-server,1
2026-08,r:west-brabant,technische-informatica,all,cybersecurity,1
2026-08,r:west-brabant,technische-informatica,unknown,cybersecurity,1
2026-08,r:zaanstreek-waterland,all,all,java,1
2026-08,r:zaanstreek-waterland,all,all,kotlin,1
2026-08,r:zaanstreek-waterland,all,unknown,java,1
2026-08,r:zaanstreek-waterland,all,unknown,kotlin,1
2026-08,r:zaanstreek-waterland,informatica,all,java,1
2026-08,r:zaanstreek-waterland,informatica,all,kotlin,1
2026-08,r:zaanstreek-waterland,informatica,unknown,java,1
2026-08,r:zaanstreek-waterland,informatica,unknown,kotlin,1
2026-08,r:zuid-holland-centraal,all,all,ai-llm,1
2026-08,r:zuid-holland-centraal,all,all,erp,1
2026-08,r:zuid-holland-centraal,all,all,stakeholder-management,1
2026-08,r:zuid-holland-centraal,all,entry,stakeholder-management,1
2026-08,r:zuid-holland-centraal,all,junior,stakeholder-management,1
2026-08,r:zuid-holland-centraal,all,unknown,ai-llm,1
2026-08,r:zuid-holland-centraal,all,unknown,erp,1
2026-08,r:zuid-holland-centraal,business-it-management,all,ai-llm,1
2026-08,r:zuid-holland-centraal,business-it-management,all,erp,1
2026-08,r:zuid-holland-centraal,business-it-management,all,stakeholder-management,1
2026-08,r:zuid-holland-centraal,business-it-management,entry,stakeholder-management,1
2026-08,r:zuid-holland-centraal,business-it-management,junior,stakeholder-management,1
2026-08,r:zuid-holland-centraal,business-it-management,unknown,ai-llm,1
2026-08,r:zuid-holland-centraal,business-it-management,unknown,erp,1
2026-08,r:zuid-kennemerland-ijmond,all,all,html-css,1
2026-08,r:zuid-kennemerland-ijmond,all,entry,html-css,1
2026-08,r:zuid-kennemerland-ijmond,all,internship,html-css,1
2026-08,r:zuid-kennemerland-ijmond,informatica,all,html-css,1
2026-08,r:zuid-kennemerland-ijmond,informatica,entry,html-css,1
2026-08,r:zuid-kennemerland-ijmond,informatica,internship,html-css,1
2026-08,r:zuid-limburg,all,all,english-language,1
2026-08,r:zuid-limburg,all,all,robotics,1
2026-08,r:zuid-limburg,all,unknown,english-language,1
2026-08,r:zuid-limburg,all,unknown,robotics,1
2026-08,r:zuid-limburg,technische-informatica,all,robotics,1
2026-08,r:zuid-limburg,technische-informatica,unknown,robotics,1
2026-08,r:zuidoost-brabant,all,all,agile-scrum,2
2026-08,r:zuidoost-brabant,all,all,android,3
2026-08,r:zuidoost-brabant,all,all,azure,2
2026-08,r:zuidoost-brabant,all,all,ci-cd,2
2026-08,r:zuidoost-brabant,all,all,cpp,2
2026-08,r:zuidoost-brabant,all,all,csharp,1
2026-08,r:zuidoost-brabant,all,all,cybersecurity,2
2026-08,r:zuidoost-brabant,all,all,dotnet,2
2026-08,r:zuidoost-brabant,all,all,embedded,3
2026-08,r:zuidoost-brabant,all,all,ios,3
2026-08,r:zuidoost-brabant,all,all,oop,1
2026-08,r:zuidoost-brabant,all,all,requirements,2
2026-08,r:zuidoost-brabant,all,all,sql,1
2026-08,r:zuidoost-brabant,all,all,stakeholder-management,2
2026-08,r:zuidoost-brabant,all,all,testing,2
2026-08,r:zuidoost-brabant,all,all,ux-design,1
2026-08,r:zuidoost-brabant,all,entry,agile-scrum,1
2026-08,r:zuidoost-brabant,all,entry,requirements,1
2026-08,r:zuidoost-brabant,all,entry,stakeholder-management,1
2026-08,r:zuidoost-brabant,all,junior,agile-scrum,1
2026-08,r:zuidoost-brabant,all,junior,requirements,1
2026-08,r:zuidoost-brabant,all,junior,stakeholder-management,1
2026-08,r:zuidoost-brabant,all,medior,cybersecurity,1
2026-08,r:zuidoost-brabant,all,senior,ci-cd,1
2026-08,r:zuidoost-brabant,all,senior,cpp,1
2026-08,r:zuidoost-brabant,all,senior,csharp,1
2026-08,r:zuidoost-brabant,all,senior,dotnet,1
2026-08,r:zuidoost-brabant,all,senior,embedded,1
2026-08,r:zuidoost-brabant,all,senior,oop,1
2026-08,r:zuidoost-brabant,all,senior,testing,1
2026-08,r:zuidoost-brabant,all,unknown,agile-scrum,1
2026-08,r:zuidoost-brabant,all,unknown,android,3
2026-08,r:zuidoost-brabant,all,unknown,azure,2
2026-08,r:zuidoost-brabant,all,unknown,ci-cd,1
2026-08,r:zuidoost-brabant,all,unknown,cpp,1
2026-08,r:zuidoost-brabant,all,unknown,cybersecurity,1
2026-08,r:zuidoost-brabant,all,unknown,dotnet,1
2026-08,r:zuidoost-brabant,all,unknown,embedded,2
2026-08,r:zuidoost-brabant,all,unknown,ios,3
2026-08,r:zuidoost-brabant,all,unknown,requirements,1
2026-08,r:zuidoost-brabant,all,unknown,sql,1
2026-08,r:zuidoost-brabant,all,unknown,stakeholder-management,1
2026-08,r:zuidoost-brabant,all,unknown,testing,1
2026-08,r:zuidoost-brabant,all,unknown,ux-design,1
2026-08,r:zuidoost-brabant,business-it-management,all,agile-scrum,1
2026-08,r:zuidoost-brabant,business-it-management,all,android,1
2026-08,r:zuidoost-brabant,business-it-management,all,ios,1
2026-08,r:zuidoost-brabant,business-it-management,all,requirements,1
2026-08,r:zuidoost-brabant,business-it-management,all,stakeholder-management,1
2026-08,r:zuidoost-brabant,business-it-management,entry,agile-scrum,1
2026-08,r:zuidoost-brabant,business-it-management,entry,requirements,1
2026-08,r:zuidoost-brabant,business-it-management,entry,stakeholder-management,1
2026-08,r:zuidoost-brabant,business-it-management,junior,agile-scrum,1
2026-08,r:zuidoost-brabant,business-it-management,junior,requirements,1
2026-08,r:zuidoost-brabant,business-it-management,junior,stakeholder-management,1
2026-08,r:zuidoost-brabant,business-it-management,unknown,android,1
2026-08,r:zuidoost-brabant,business-it-management,unknown,ios,1
2026-08,r:zuidoost-brabant,informatica,all,azure,1
2026-08,r:zuidoost-brabant,informatica,all,ci-cd,1
2026-08,r:zuidoost-brabant,informatica,all,cpp,2
2026-08,r:zuidoost-brabant,informatica,all,csharp,1
2026-08,r:zuidoost-brabant,informatica,all,cybersecurity,2
2026-08,r:zuidoost-brabant,informatica,all,dotnet,2
2026-08,r:zuidoost-brabant,informatica,all,embedded,3
2026-08,r:zuidoost-brabant,informatica,all,oop,1
2026-08,r:zuidoost-brabant,informatica,all,stakeholder-management,1
2026-08,r:zuidoost-brabant,informatica,all,testing,2
2026-08,r:zuidoost-brabant,informatica,medior,cybersecurity,1
2026-08,r:zuidoost-brabant,informatica,senior,ci-cd,1
2026-08,r:zuidoost-brabant,informatica,senior,cpp,1
2026-08,r:zuidoost-brabant,informatica,senior,csharp,1
2026-08,r:zuidoost-brabant,informatica,senior,dotnet,1
2026-08,r:zuidoost-brabant,informatica,senior,embedded,1
2026-08,r:zuidoost-brabant,informatica,senior,oop,1
2026-08,r:zuidoost-brabant,informatica,senior,testing,1
2026-08,r:zuidoost-brabant,informatica,unknown,azure,1
2026-08,r:zuidoost-brabant,informatica,unknown,cpp,1
2026-08,r:zuidoost-brabant,informatica,unknown,cybersecurity,1
2026-08,r:zuidoost-brabant,informatica,unknown,dotnet,1
2026-08,r:zuidoost-brabant,informatica,unknown,embedded,2
2026-08,r:zuidoost-brabant,informatica,unknown,stakeholder-management,1
2026-08,r:zuidoost-brabant,informatica,unknown,testing,1
2026-08,r:zuidoost-brabant,technische-informatica,all,cpp,1
2026-08,r:zuidoost-brabant,technische-informatica,all,embedded,1
2026-08,r:zuidoost-brabant,technische-informatica,all,testing,1
2026-08,r:zuidoost-brabant,technische-informatica,unknown,cpp,1
2026-08,r:zuidoost-brabant,technische-informatica,unknown,embedded,1
2026-08,r:zuidoost-brabant,technische-informatica,unknown,testing,1
2026-09,nl,all,all,agile-scrum,88
2026-09,nl,all,all,ai-llm,129
2026-09,nl,all,all,android,17
2026-09,nl,all,all,angular,29
2026-09,nl,all,all,aws,22
2026-09,nl,all,all,azure,100
2026-09,nl,all,all,c,4
2026-09,nl,all,all,ci-cd,34
2026-09,nl,all,all,cpp,15
2026-09,nl,all,all,crm,25
2026-09,nl,all,all,csharp,30
2026-09,nl,all,all,cybersecurity,145
2026-09,nl,all,all,data-analysis,21
2026-09,nl,all,all,data-modelling,22
2026-09,nl,all,all,docker,9
2026-09,nl,all,all,dotnet,41
2026-09,nl,all,all,dutch-language,31
2026-09,nl,all,all,electronics,14
2026-09,nl,all,all,embedded,28
2026-09,nl,all,all,english-language,6
2026-09,nl,all,all,erp,83
2026-09,nl,all,all,etl,25
2026-09,nl,all,all,excel,3
2026-09,nl,all,all,flutter,4
2026-09,nl,all,all,gcp,10
2026-09,nl,all,all,git,26
2026-09,nl,all,all,golang,7
2026-09,nl,all,all,html-css,16
2026-09,nl,all,all,ios,17
2026-09,nl,all,all,iot,10
2026-09,nl,all,all,iso27001,18
2026-09,nl,all,all,java,70
2026-09,nl,all,all,javascript,33
2026-09,nl,all,all,kotlin,7
2026-09,nl,all,all,kubernetes,44
2026-09,nl,all,all,laravel,4
2026-09,nl,all,all,linux,20
2026-09,nl,all,all,machine-learning,67
2026-09,nl,all,all,networking,35
2026-09,nl,all,all,nodejs,7
2026-09,nl,all,all,nosql,3
2026-09,nl,all,all,oop,3
2026-09,nl,all,all,php,29
2026-09,nl,all,all,plc,51
2026-09,nl,all,all,power-bi,20
2026-09,nl,all,all,process-modelling,8
2026-09,nl,all,all,project-management,8
2026-09,nl,all,all,python,44
2026-09,nl,all,all,react,16
2026-09,nl,all,all,requirements,32
2026-09,nl,all,all,rest-api,19
2026-09,nl,all,all,robotics,18
2026-09,nl,all,all,spark,23
2026-09,nl,all,all,spring,14
2026-09,nl,all,all,sql,34
2026-09,nl,all,all,stakeholder-management,85
2026-09,nl,all,all,swift,1
2026-09,nl,all,all,terraform,14
2026-09,nl,all,all,testing,19
2026-09,nl,all,all,typescript,16
2026-09,nl,all,all,ux-design,32
2026-09,nl,all,all,vue,8
2026-09,nl,all,all,windows-server,39
2026-09,nl,all,entry,agile-scrum,2
2026-09,nl,all,entry,ai-llm,7
2026-09,nl,all,entry,android,1
2026-09,nl,all,entry,angular,3
2026-09,nl,all,entry,azure,4
2026-09,nl,all,entry,ci-cd,2
2026-09,nl,all,entry,csharp,3
2026-09,nl,all,entry,cybersecurity,4
2026-09,nl,all,entry,data-analysis,1
2026-09,nl,all,entry,data-modelling,1
2026-09,nl,all,entry,docker,1
2026-09,nl,all,entry,dotnet,4
2026-09,nl,all,entry,dutch-language,7
2026-09,nl,all,entry,erp,1
2026-09,nl,all,entry,git,2
2026-09,nl,all,entry,html-css,4
2026-09,nl,all,entry,ios,1
2026-09,nl,all,entry,iot,3
2026-09,nl,all,entry,iso27001,1
2026-09,nl,all,entry,java,1
2026-09,nl,all,entry,javascript,4
2026-09,nl,all,entry,kubernetes,1
2026-09,nl,all,entry,linux,3
2026-09,nl,all,entry,machine-learning,4
2026-09,nl,all,entry,oop,1
2026-09,nl,all,entry,php,2
2026-09,nl,all,entry,plc,10
2026-09,nl,all,entry,power-bi,4
2026-09,nl,all,entry,python,4
2026-09,nl,all,entry,rest-api,1
2026-09,nl,all,entry,robotics,3
2026-09,nl,all,entry,spark,2
2026-09,nl,all,entry,sql,5
2026-09,nl,all,entry,stakeholder-management,4
2026-09,nl,all,entry,terraform,2
2026-09,nl,all,entry,testing,2
2026-09,nl,all,entry,windows-server,3
2026-09,nl,all,internship,ai-llm,2
2026-09,nl,all,internship,cybersecurity,1
2026-09,nl,all,internship,data-analysis,1
2026-09,nl,all,internship,iot,1
2026-09,nl,all,internship,java,1
2026-09,nl,all,internship,linux,1
2026-09,nl,all,internship,machine-learning,2
2026-09,nl,all,internship,plc,6
2026-09,nl,all,internship,python,1
2026-09,nl,all,internship,robotics,1
2026-09,nl,all,internship,terraform,2
2026-09,nl,all,internship,testing,2
2026-09,nl,all,junior,agile-scrum,2
2026-09,nl,all,junior,ai-llm,5
2026-09,nl,all,junior,android,1
2026-09,nl,all,junior,angular,3
2026-09,nl,all,junior,azure,4
2026-09,nl,all,junior,ci-cd,2
2026-09,nl,all,junior,csharp,3
2026-09,nl,all,junior,cybersecurity,3
2026-09,nl,all,junior,data-modelling,1
2026-09,nl,all,junior,docker,1
2026-09,nl,all,junior,dotnet,4
2026-09,nl,all,junior,dutch-language,7
2026-09,nl,all,junior,erp,1
2026-09,nl,all,junior,git,2
2026-09,nl,all,junior,html-css,4
2026-09,nl,all,junior,ios,1
2026-09,nl,all,junior,iot,2
2026-09,nl,all,junior,iso27001,1
2026-09,nl,all,junior,javascript,4
2026-09,nl,all,junior,kubernetes,1
2026-09,nl,all,junior,linux,2
2026-09,nl,all,junior,machine-learning,2
2026-09,nl,all,junior,oop,1
2026-09,nl,all,junior,php,2
2026-09,nl,all,junior,plc,4
2026-09,nl,all,junior,power-bi,4
2026-09,nl,all,junior,python,3
2026-09,nl,all,junior,rest-api,1
2026-09,nl,all,junior,robotics,2
2026-09,nl,all,junior,spark,2
2026-09,nl,all,junior,sql,5
2026-09,nl,all,junior,stakeholder-management,4
2026-09,nl,all,junior,windows-server,3
2026-09,nl,all,medior,agile-scrum,9
2026-09,nl,all,medior,ai-llm,9
2026-09,nl,all,medior,angular,3
2026-09,nl,all,medior,aws,2
2026-09,nl,all,medior,azure,5
2026-09,nl,all,medior,ci-cd,2
2026-09,nl,all,medior,cpp,1
2026-09,nl,all,medior,csharp,3
2026-09,nl,all,medior,cybersecurity,4
2026-09,nl,all,medior,data-analysis,6
2026-09,nl,all,medior,data-modelling,4
2026-09,nl,all,medior,docker,1
2026-09,nl,all,medior,dotnet,3
2026-09,nl,all,medior,dutch-language,4
2026-09,nl,all,medior,english-language,2
2026-09,nl,all,medior,erp,9
2026-09,nl,all,medior,etl,1
2026-09,nl,all,medior,flutter,1
2026-09,nl,all,medior,gcp,4
2026-09,nl,all,medior,git,1
2026-09,nl,all,medior,html-css,2
2026-09,nl,all,medior,iot,1
2026-09,nl,all,medior,iso27001,4
2026-09,nl,all,medior,java,12
2026-09,nl,all,medior,javascript,4
2026-09,nl,all,medior,kotlin,1
2026-09,nl,all,medior,kubernetes,1
2026-09,nl,all,medior,laravel,1
2026-09,nl,all,medior,machine-learning,2
2026-09,nl,all,medior,networking,1
2026-09,nl,all,medior,nosql,1
2026-09,nl,all,medior,php,2
2026-09,nl,all,medior,plc,1
2026-09,nl,all,medior,power-bi,5
2026-09,nl,all,medior,python,7
2026-09,nl,all,medior,requirements,4
2026-09,nl,all,medior,rest-api,1
2026-09,nl,all,medior,robotics,1
2026-09,nl,all,medior,spark,1
2026-09,nl,all,medior,spring,2
2026-09,nl,all,medior,sql,3
2026-09,nl,all,medior,stakeholder-management,7
2026-09,nl,all,medior,testing,1
2026-09,nl,all,medior,typescript,2
2026-09,nl,all,medior,ux-design,4
2026-09,nl,all,medior,windows-server,2
2026-09,nl,all,senior,agile-scrum,25
2026-09,nl,all,senior,ai-llm,39
2026-09,nl,all,senior,android,6
2026-09,nl,all,senior,angular,10
2026-09,nl,all,senior,aws,13
2026-09,nl,all,senior,azure,25
2026-09,nl,all,senior,ci-cd,11
2026-09,nl,all,senior,cpp,6
2026-09,nl,all,senior,crm,9
2026-09,nl,all,senior,csharp,10
2026-09,nl,all,senior,cybersecurity,45
2026-09,nl,all,senior,data-analysis,2
2026-09,nl,all,senior,data-modelling,6
2026-09,nl,all,senior,docker,4
2026-09,nl,all,senior,dotnet,15
2026-09,nl,all,senior,dutch-language,2
2026-09,nl,all,senior,electronics,3
2026-09,nl,all,senior,embedded,10
2026-09,nl,all,senior,erp,19
2026-09,nl,all,senior,etl,11
2026-09,nl,all,senior,excel,1
2026-09,nl,all,senior,flutter,1
2026-09,nl,all,senior,git,8
2026-09,nl,all,senior,golang,4
2026-09,nl,all,senior,ios,9
2026-09,nl,all,senior,iot,3
2026-09,nl,all,senior,iso27001,1
2026-09,nl,all,senior,java,28
2026-09,nl,all,senior,javascript,9
2026-09,nl,all,senior,kotlin,2
2026-09,nl,all,senior,kubernetes,15
2026-09,nl,all,senior,linux,4
2026-09,nl,all,senior,machine-learning,17
2026-09,nl,all,senior,networking,10
2026-09,nl,all,senior,nodejs,1
2026-09,nl,all,senior,php,5
2026-09,nl,all,senior,plc,6
2026-09,nl,all,senior,power-bi,1
2026-09,nl,all,senior,project-management,3
2026-09,nl,all,senior,python,9
2026-09,nl,all,senior,react,6
2026-09,nl,all,senior,requirements,6
2026-09,nl,all,senior,rest-api,10
2026-09,nl,all,senior,robotics,1
2026-09,nl,all,senior,spark,7
2026-09,nl,all,senior,spring,7
2026-09,nl,all,senior,sql,7
2026-09,nl,all,senior,stakeholder-management,27
2026-09,nl,all,senior,swift,1
2026-09,nl,all,senior,terraform,6
2026-09,nl,all,senior,testing,6
2026-09,nl,all,senior,typescript,7
2026-09,nl,all,senior,ux-design,5
2026-09,nl,all,senior,vue,5
2026-09,nl,all,senior,windows-server,5
2026-09,nl,all,unknown,agile-scrum,52
2026-09,nl,all,unknown,ai-llm,74
2026-09,nl,all,unknown,android,10
2026-09,nl,all,unknown,angular,13
2026-09,nl,all,unknown,aws,7
2026-09,nl,all,unknown,azure,66
2026-09,nl,all,unknown,c,4
2026-09,nl,all,unknown,ci-cd,19
2026-09,nl,all,unknown,cpp,8
2026-09,nl,all,unknown,crm,16
2026-09,nl,all,unknown,csharp,14
2026-09,nl,all,unknown,cybersecurity,92
2026-09,nl,all,unknown,data-analysis,12
2026-09,nl,all,unknown,data-modelling,11
2026-09,nl,all,unknown,docker,3
2026-09,nl,all,unknown,dotnet,19
2026-09,nl,all,unknown,dutch-language,18
2026-09,nl,all,unknown,electronics,11
2026-09,nl,all,unknown,embedded,18
2026-09,nl,all,unknown,english-language,4
2026-09,nl,all,unknown,erp,54
2026-09,nl,all,unknown,etl,13
2026-09,nl,all,unknown,excel,2
2026-09,nl,all,unknown,flutter,2
2026-09,nl,all,unknown,gcp,6
2026-09,nl,all,unknown,git,15
2026-09,nl,all,unknown,golang,3
2026-09,nl,all,unknown,html-css,10
2026-09,nl,all,unknown,ios,7
2026-09,nl,all,unknown,iot,3
2026-09,nl,all,unknown,iso27001,12
2026-09,nl,all,unknown,java,29
2026-09,nl,all,unknown,javascript,16
2026-09,nl,all,unknown,kotlin,4
2026-09,nl,all,unknown,kubernetes,27
2026-09,nl,all,unknown,laravel,3
2026-09,nl,all,unknown,linux,13
2026-09,nl,all,unknown,machine-learning,44
2026-09,nl,all,unknown,networking,24
2026-09,nl,all,unknown,nodejs,6
2026-09,nl,all,unknown,nosql,2
2026-09,nl,all,unknown,oop,2
